# WAVELENGTH    FLUX        
  14488.1474609 1.9179931E-13
  14502.6435546 1.9127531E-13
  14517.1523437 1.906873E-13
  14531.6777343 1.90215E-13 
  14546.2158203 1.895941E-13
  14560.7695312 1.8912359E-13
  14575.3388671 1.8897138E-13
  14589.9208984 1.8873233E-13
  14604.5185546 1.883406E-13
  14619.1298828 1.87896E-13 
  14633.7568359 1.8743976E-13
  14648.3974609 1.8699212E-13
  14663.0537109 1.8656261E-13
  14677.7226562 1.8616552E-13
  14692.4072265 1.8573148E-13
  14707.1074218 1.8524929E-13
  14721.8232421 1.8478819E-13
  14736.5517578 1.8437133E-13
  14751.2958984 1.8396516E-13
  14766.0537109 1.8356856E-13
  14780.8271484 1.8316823E-13
  14795.6152343 1.8277002E-13
  14810.4179687 1.8235218E-13
  14825.2363281 1.8187323E-13
  14840.0693359 1.814332E-13
  14854.9160156 1.8105394E-13
  14869.7783203 1.8042542E-13
  14884.65625   1.7964955E-13
  14899.5488281 1.7947548E-13
  14914.4560546 1.7936057E-13
  14929.3779296 1.7900724E-13
  14944.3144531 1.7857531E-13
  14959.265625  1.7810495E-13
  14974.2324218 1.7767692E-13
  14989.2138671 1.772774E-13
  15004.2099609 1.7680867E-13
  15019.2216796 1.7591935E-13
  15034.2490234 1.7456715E-13
  15049.2910156 1.7388804E-13
  15064.3476562 1.7425921E-13
  15079.4189453 1.7458531E-13
  15094.5068359 1.7433166E-13
  15109.6083984 1.7397557E-13
  15124.7255859 1.735383E-13
  15139.8583984 1.7305092E-13
  15155.0058593 1.7268138E-13
  15170.1679687 1.7232434E-13
  15185.3447265 1.7183973E-13
  15200.5380859 1.7131427E-13
  15215.7460937 1.7094506E-13
  15230.9697265 1.706598E-13
  15246.2089843 1.7020161E-13
  15261.4619140 1.6958929E-13
  15276.7314453 1.6916643E-13
  15292.015625  1.6886156E-13
  15307.3164062 1.684896E-13
  15322.6298828 1.6811034E-13
  15337.9609375 1.674066E-13
  15353.3066406 1.668147E-13
  15368.6669921 1.667356E-13
  15384.0429687 1.6660303E-13
  15399.4355468 1.6621291E-13
  15414.8417968 1.656607E-13
  15430.2646484 1.6481354E-13
  15445.703125  1.6392616E-13
  15461.15625   1.6382032E-13
  15476.6259765 1.6399002E-13
  15492.109375  1.6385226E-13
  15507.609375  1.6351254E-13
  15523.125     1.6298903E-13
  15538.6552734 1.6206196E-13
  15554.2021484 1.6062694E-13
  15569.7636718 1.5985026E-13
  15585.3417968 1.6034849E-13
  15600.9345703 1.6068139E-13
  15616.5429687 1.6057393E-13
  15632.1679687 1.6026274E-13
  15647.8076171 1.5989968E-13
  15663.4628906 1.5932481E-13
  15679.1347656 1.5822772E-13
  15694.8212890 1.562815E-13
  15710.5234375 1.5481746E-13
  15726.2421875 1.5558343E-13
  15741.9755859 1.5639835E-13
  15757.7255859 1.5620677E-13
  15773.4921875 1.5590273E-13
  15789.2734375 1.5603999E-13
  15805.0703125 1.5603335E-13
  15820.8828125 1.5551308E-13
  15836.7119140 1.5476429E-13
  15852.5566406 1.5373348E-13
  15868.4169921 1.5144707E-13
  15884.2929687 1.4810198E-13
  15900.1855468 1.478749E-13
  15916.09375   1.5048028E-13
  15932.0175781 1.5195501E-13
  15947.9580078 1.5221029E-13
  15963.9140625 1.5193524E-13
  15979.8847656 1.5165113E-13
  15995.8730468 1.5139309E-13
  16011.8769531 1.509832E-13
  16027.8974609 1.5053749E-13
  16043.9335937 1.5000329E-13
  16059.9853515 1.4925044E-13
  16076.0517578 1.48042E-13 
  16092.1376953 1.4544958E-13
  16108.2373046 1.4103122E-13
  16124.3535156 1.3962648E-13
  16140.4853515 1.4296203E-13
  16156.6347656 1.454345E-13
  16172.7988281 1.4611816E-13
  16188.9794921 1.4618947E-13
  16205.1767578 1.4597877E-13
  16221.390625  1.4565801E-13
  16237.6191406 1.4533905E-13
  16253.8652343 1.4499383E-13
  16270.1269531 1.4463321E-13
  16286.4052734 1.442058E-13
  16302.6992187 1.4368781E-13
  16319.0107421 1.4307597E-13
  16335.3378906 1.4242393E-13
  16351.6806640 1.4165909E-13
  16368.0419921 1.40385E-13 
  16384.4179687 1.3781642E-13
  16400.8105468 1.3296643E-13
  16417.2207031 1.2934306E-13
  16433.6445312 1.322238E-13
  16450.0859375 1.3605383E-13
  16466.5449218 1.375524E-13
  16483.0195312 1.3785143E-13
  16499.5097656 1.3770587E-13
  16516.0195312 1.3743813E-13
  16532.5410156 1.3707346E-13
  16549.0839843 1.3669063E-13
  16565.640625  1.3627329E-13
  16582.2148437 1.3584541E-13
  16598.8046875 1.354018E-13
  16615.4121093 1.3494101E-13
  16632.0351562 1.3445998E-13
  16648.6757812 1.3395592E-13
  16665.3339843 1.334264E-13
  16682.0078125 1.3285946E-13
  16698.6972656 1.3233402E-13
  16715.40625   1.3178846E-13
  16732.1269531 1.3110013E-13
  16748.8671875 1.3024063E-13
  16765.625     1.2899977E-13
  16782.4003906 1.2671643E-13
  16799.1894531 1.2184343E-13
  16815.9980468 1.176719E-13
  16832.8222656 1.2051765E-13
  16849.6640625 1.2473066E-13
  16866.5214843 1.2633215E-13
  16883.3964843 1.2663491E-13
  16900.2871093 1.265067E-13
  16917.1972656 1.2633717E-13
  16934.1230468 1.2606797E-13
  16951.0664062 1.2569244E-13
  16968.0253906 1.2527751E-13
  16985.0019531 1.2485562E-13
  17001.9941406 1.2440911E-13
  17019.0058593 1.2395822E-13
  17036.03125   1.2354168E-13
  17053.0761718 1.2312887E-13
  17070.1386718 1.2271266E-13
  17087.2167968 1.2225511E-13
  17104.3144531 1.216222E-13
  17121.4257812 1.2103208E-13
  17138.5566406 1.2083321E-13
  17155.703125  1.2054358E-13
  17172.8671875 1.2011942E-13
  17190.0488281 1.1968506E-13
  17207.2480468 1.1922103E-13
  17224.4628906 1.1871828E-13
  17241.6953125 1.1822767E-13
  17258.9453125 1.1777692E-13
  17276.2128906 1.1725066E-13
  17293.4980468 1.1660754E-13
  17310.8007812 1.1573266E-13
  17328.1191406 1.1416002E-13
  17345.4570312 1.10872296E-13
  17362.8125    1.05654885E-13
  17380.1835937 1.04844823E-13
  17397.5722656 1.0932544E-13
  17414.9785156 1.1210684E-13
  17432.4023437 1.1285985E-13
  17449.8417968 1.1288919E-13
  17467.3007812 1.12674105E-13
  17484.7773437 1.12422726E-13
  17502.2714843 1.1213099E-13
  17519.78125   1.11787065E-13
  17537.3105468 1.1143374E-13
  17554.8554687 1.110629E-13
  17572.4199218 1.106804E-13
  17590.0019531 1.1029547E-13
  17607.6015625 1.0988298E-13
  17625.2167968 1.0945672E-13
  17642.8496093 1.09095784E-13
  17660.5019531 1.087538E-13
  17678.171875  1.0837924E-13
  17695.859375  1.0798134E-13
  17713.5625    1.075789E-13
  17731.2851562 1.0718667E-13
  17749.0253906 1.0681601E-13
  17766.7832031 1.06428314E-13
  17784.5585937 1.0604338E-13
  17802.3535156 1.056792E-13
  17820.1640625 1.05285836E-13
  17837.9921875 1.0489523E-13
  17855.8398437 1.0454142E-13
  17873.7050781 1.0419847E-13
  17891.5859375 1.0384109E-13
  17909.4863281 1.03462154E-13
  17927.4042968 1.03067985E-13
  17945.3417968 1.02679814E-13
  17963.2949218 1.0231465E-13
  17981.2695312 1.0193831E-13
  17999.2597656 1.0153879E-13
  18017.2675781 1.01139596E-13
  18035.2929687 1.0076406E-13
  18053.3378906 1.0038967E-13
  18071.4003906 9.998075E-14
  18089.4804687 9.950343E-14
  18107.578125  9.893567E-14
  18125.6953125 9.8153656E-14
  18143.8300781 9.6669356E-14
  18161.9824218 9.3207716E-14
  18180.1542968 8.8923064E-14
  18198.34375   9.00811E-14 
  18216.5507812 9.392491E-14
  18234.7753906 9.5600136E-14
  18253.0195312 9.5990415E-14
  18271.28125   9.594423E-14
  18289.5625    9.5722184E-14
  18307.8613281 9.546367E-14
  18326.1777343 9.517566E-14
  18344.5136718 9.485961E-14
  18362.8691406 9.4517466E-14
  18381.2402343 9.41703E-14 
  18399.6289062 9.384565E-14
  18418.0390625 9.347288E-14
  18436.4648437 9.311355E-14
  18454.9101562 9.279621E-14
  18473.3769531 9.243753E-14
  18491.859375  9.214547E-14
  18510.359375  9.186427E-14
  18528.8789062 9.153736E-14
  18547.4160156 9.119457E-14
  18565.9726562 9.084691E-14
  18584.5488281 9.0522276E-14
  18603.1445312 9.0191635E-14
  18621.7558593 8.984479E-14
  18640.3867187 8.947445E-14
  18659.0351562 8.904819E-14
  18677.703125  8.8556285E-14
  18696.390625  8.795611E-14
  18715.0976562 8.6866956E-14
  18733.8222656 8.412089E-14
  18752.5644531 7.94077E-14 
  18771.3261718 7.898954E-14
  18790.1074218 8.312331E-14
  18808.90625   8.531458E-14
  18827.7246093 8.578639E-14
  18846.5605468 8.5755276E-14
  18865.4179687 8.5561915E-14
  18884.2929687 8.5354135E-14
  18903.1855468 8.5105995E-14
  18922.0996093 8.480064E-14
  18941.0292968 8.449318E-14
  18959.9824218 8.419042E-14
  18978.9511718 8.3913596E-14
  18997.9394531 8.3651354E-14
  19016.9453125 8.337663E-14
  19035.9726562 8.307647E-14
  19055.0195312 8.278505E-14
  19074.0820312 8.25079E-14 
  19093.1660156 8.221422E-14
  19112.2695312 8.190708E-14
  19131.390625  8.160562E-14
  19150.53125   8.132685E-14
  19169.6914062 8.103673E-14
  19188.8710937 8.073932E-14
  19208.0683593 8.0441425E-14
  19227.2871093 8.014774E-14
  19246.5234375 7.9853896E-14
  19265.7792968 7.954676E-14
  19285.0546875 7.921613E-14
  19304.3496093 7.885826E-14
  19323.6640625 7.851871E-14
  19342.9980468 7.824447E-14
  19362.3496093 7.791335E-14
  19381.7207031 7.7439276E-14
  19401.1132812 7.67169E-14 
  19420.5234375 7.522159E-14
  19439.953125  7.1935804E-14
  19459.4042968 6.975749E-14
  19478.8730468 7.214294E-14
  19498.3613281 7.446841E-14
  19517.8691406 7.509889E-14
  19537.3964843 7.524833E-14
  19556.9433593 7.519095E-14
  19576.5117187 7.500132E-14
  19596.0976562 7.477036E-14
  19615.703125  7.4517195E-14
  19635.3300781 7.4252846E-14
  19654.9746093 7.399758E-14
  19674.6386718 7.375495E-14
  19694.3242187 7.349514E-14
  19714.0273437 7.316985E-14
  19733.7519531 7.282625E-14
  19753.4941406 7.260988E-14
  19773.2578125 7.230063E-14
  19793.0429687 7.1973237E-14
  19812.84375   7.183515E-14
  19832.6660156 7.164066E-14
  19852.5097656 7.134487E-14
  19872.3710937 7.10494E-14 
  19892.2558593 7.0851345E-14
  19912.15625   7.062719E-14
  19932.078125  7.033886E-14
  19952.0214843 7.008148E-14
  19971.9824218 6.985538E-14
  19991.9648437 6.961551E-14
  20011.9648437 6.936964E-14
  20031.9882812 6.911307E-14
  20052.03125   6.88638E-14 
  20072.0917968 6.8618735E-14
  20092.1757812 6.8375135E-14
  20112.2753906 6.812797E-14
  20132.4003906 6.7884534E-14
  20152.5410156 6.763898E-14
  20172.703125  6.739425E-14
  20192.8867187 6.714708E-14
  20213.0898437 6.6899916E-14
  20233.3125    6.665518E-14
  20253.5566406 6.641401E-14
  20273.8203125 6.6173E-14  
  20294.1035156 6.592389E-14
  20314.4082031 6.5682716E-14
  20334.7324218 6.5453705E-14
  20355.078125  6.521837E-14
  20375.4433593 6.497233E-14
  20395.8261718 6.473295E-14
  20416.234375  6.4509284E-14
  20436.6601562 6.4281886E-14
  20457.1074218 6.4047366E-14
  20477.5742187 6.381235E-14
  20498.0625    6.357929E-14
  20518.5703125 6.334833E-14
  20539.0996093 6.311785E-14
  20559.6464843 6.289046E-14
  20580.21875   6.26595E-14 
  20600.8085937 6.2419626E-14
  20621.4199218 6.218299E-14
  20642.0507812 6.1961436E-14
  20662.7050781 6.1744575E-14
  20683.3769531 6.151735E-14
  20704.0703125 6.128347E-14
  20724.7871093 6.106386E-14
  20745.5214843 6.085106E-14
  20766.2773437 6.063759E-14
  20787.0527343 6.041879E-14
  20807.8515625 6.0194315E-14
  20828.6679687 5.997146E-14
  20849.5078125 5.975103E-14
  20870.3671875 5.9537905E-14
  20891.2480468 5.93191E-14 
  20912.1523437 5.907923E-14
  20933.0722656 5.884211E-14
  20954.015625  5.86481E-14 
  20974.9785156 5.845637E-14
  20995.9648437 5.824939E-14
  21016.9726562 5.803659E-14
  21037.9980468 5.782151E-14
  21059.0488281 5.760027E-14
  21080.1171875 5.738747E-14
  21101.2089843 5.71865E-14 
  21122.3203125 5.698195E-14
  21143.453125  5.6774494E-14
  21164.609375  5.6558125E-14
  21185.78125   5.6347752E-14
  21206.9785156 5.6144505E-14
  21228.1953125 5.594418E-14
  21249.4335937 5.5739637E-14
  21270.6972656 5.553623E-14
  21291.9765625 5.5337686E-14
  21313.2773437 5.5137196E-14
  21334.6054687 5.492715E-14
  21355.9472656 5.469586E-14
  21377.3144531 5.4491164E-14
  21398.703125  5.4317743E-14
  21420.109375  5.412665E-14
  21441.5429687 5.3922273E-14
  21462.9941406 5.372016E-14
  21484.4667968 5.3517083E-14
  21505.9648437 5.3310434E-14
  21527.4824218 5.309617E-14
  21549.0175781 5.287153E-14
  21570.578125  5.2617233E-14
  21592.1601562 5.2299883E-14
  21613.7617187 5.1773944E-14
  21635.3886718 5.0527575E-14
  21657.0332031 4.838849E-14
  21678.6992187 4.8133216E-14
  21700.390625  4.989418E-14
  21722.1015625 5.081202E-14
  21743.8339843 5.0969235E-14
  21765.5898437 5.090197E-14
  21787.3671875 5.075643E-14
  21809.1640625 5.060375E-14
  21830.984375  5.0441676E-14
  21852.8261718 5.0276355E-14
  21874.6914062 5.00924E-14 
  21896.5742187 4.9904877E-14
  21918.4824218 4.9745554E-14
  21940.4121093 4.9575053E-14
  21962.3652343 4.9396278E-14
  21984.3359375 4.9217673E-14
  22006.3320312 4.903809E-14
  22028.3515625 4.8855752E-14
  22050.390625  4.8656398E-14
  22072.4511718 4.844732E-14
  22094.5332031 4.8288484E-14
  22116.6386718 4.8140674E-14
  22138.765625  4.7972114E-14
  22160.9179687 4.779788E-14
  22183.0898437 4.762235E-14
  22205.28125   4.7449417E-14
  22227.5       4.7275182E-14
  22249.7382812 4.7099328E-14
  22272.0       4.692299E-14
  22294.28125   4.6754918E-14
  22316.5859375 4.658506E-14
  22338.9160156 4.6414556E-14
  22361.2636718 4.624259E-14
  22383.6386718 4.6066412E-14
  22406.03125   4.5896233E-14
  22428.4492187 4.5732213E-14
  22450.8886718 4.5566083E-14
  22473.3496093 4.5395904E-14
  22495.8359375 4.5227666E-14
  22518.34375   4.5059917E-14
  22540.8710937 4.4889412E-14
  22563.4238281 4.4721666E-14
  22586.0       4.4561533E-14
  22608.5957031 4.439589E-14
  22631.2148437 4.4218416E-14
  22653.859375  4.405634E-14
  22676.5234375 4.3905932E-14
  22699.2109375 4.3750824E-14
  22721.921875  4.3587126E-14
  22744.65625   4.3432993E-14
  22767.4101562 4.3277075E-14
  22790.1894531 4.311743E-14
  22812.9921875 4.29513E-14 
  22835.8164062 4.2797326E-14
  22858.6640625 4.2644975E-14
  22881.5332031 4.2489707E-14
  22904.4257812 4.2331356E-14
  22927.3417968 4.2177382E-14
  22950.28125   4.202341E-14
  22973.2421875 4.1869764E-14
  22996.2265625 4.1717572E-14
  23019.234375  4.156587E-14
  23042.265625  4.1411898E-14
  23065.3203125 4.1261648E-14
  23088.3964843 4.1108488E-14
  23111.4980468 4.095808E-14
  23134.6210937 4.0807835E-14
  23157.765625  4.0656294E-14
  23180.9355468 4.0506403E-14
  23204.1289062 4.0359646E-14
  23227.3457031 4.0212188E-14
  23250.5800781 4.0064536E-14
  23273.84375   3.991745E-14
  23297.1289062 3.9770802E-14
  23320.4375    3.96238E-14 
  23343.7695312 3.9475303E-14
  23367.125     3.932574E-14
  23390.5039062 3.9179224E-14
  23413.90625   3.9040487E-14
  23437.3320312 3.89011E-14 
  23460.78125   3.8758794E-14
  23484.2519531 3.8616442E-14
  23507.75      3.847419E-14
  23531.2675781 3.833226E-14
  23554.8105468 3.8189778E-14
  23578.3789062 3.8046338E-14
  23601.9667968 3.790744E-14
  23625.5820312 3.7770974E-14
  23649.21875   3.7632576E-14
  23672.8808593 3.7492738E-14
  23696.5664062 3.7353757E-14
  23720.2753906 3.7216266E-14
  23744.0058593 3.707923E-14
  23767.7617187 3.6943535E-14
  23791.5410156 3.680788E-14
  23815.3457031 3.666974E-14
  23839.171875  3.6528977E-14
  23863.0214843 3.6390565E-14
  23886.8964843 3.6260823E-14
  23910.796875  3.6129167E-14
  23934.7207031 3.5994418E-14
  23958.6660156 3.5863866E-14
  23982.6367187 3.5734687E-14
  24006.6308593 3.5601415E-14
  24030.6523437 3.5464944E-14
  24054.6933593 3.5333824E-14
  24078.7617187 3.5209188E-14
  24102.8515625 3.5082394E-14
  24126.9648437 3.4950467E-14
  24151.1035156 3.481226E-14
  24175.265625  3.4678793E-14
  24199.453125  3.455905E-14
  24223.6660156 3.443968E-14
  24247.9023437 3.4313535E-14
  24272.1621093 3.418222E-14
  24296.4453125 3.404316E-14
  24320.7558593 3.3906576E-14
  24345.0859375 3.3789184E-14
  24369.4453125 3.3676942E-14
  24393.828125  3.3559364E-14
  24418.2324218 3.343764E-14
  24442.6640625 3.3308303E-14
  24467.1171875 3.3167215E-14
  24491.5957031 3.3023128E-14
  24516.0996093 3.2907894E-14
  24540.6289062 3.2805495E-14
  24565.1816406 3.269126E-14
  24589.7578125 3.257672E-14
  24614.3613281 3.246249E-14
  24638.9882812 3.2338014E-14
  24663.6386718 3.220108E-14
  24688.3144531 3.204759E-14
  24713.015625  3.1911932E-14
  24737.7382812 3.1819985E-14
  24762.4902343 3.173319E-14
  24787.265625  3.162517E-14
  24812.0664062 3.149371E-14
  24836.8886718 3.136708E-14
  24861.7382812 3.1245067E-14
  24886.6132812 3.112821E-14
  24911.5136718 3.1014494E-14
  24936.4355468 3.0856973E-14
  24961.3847656 3.070697E-14
  24986.3574218 3.0632015E-14
  25011.359375  3.0568833E-14
  25036.3808593 3.0479237E-14
  25061.4316406 3.0375994E-14
  25086.5039062 3.026684E-14
  25111.6054687 3.0155166E-14
  25136.7265625 3.0043286E-14
  25161.8789062 2.9928564E-14
  25187.0527343 2.980709E-14
  25212.25      2.967096E-14
  25237.4746093 2.9495073E-14
  25262.7265625 2.930765E-14
  25288.0       2.9228996E-14
  25313.3007812 2.9204944E-14
  25338.6289062 2.9140596E-14
  25363.9785156 2.9048653E-14
  25389.3554687 2.8942977E-14
  25414.7578125 2.882385E-14
  25440.1855468 2.8719635E-14
  25465.6367187 2.862876E-14
  25491.1152343 2.8524302E-14
  25516.6191406 2.8411576E-14
  25542.1464843 2.829702E-14
  25567.703125  2.8178543E-14
  25593.2832031 2.8037712E-14
  25618.890625  2.7835085E-14
  25644.5214843 2.7610869E-14
  25670.1777343 2.7551549E-14
  25695.8632812 2.7579847E-14
  25721.5703125 2.7546895E-14
  25747.3046875 2.7471128E-14
  25773.0644531 2.7380802E-14
  25798.8515625 2.7284202E-14
  25824.6640625 2.7181577E-14
  25850.5       2.7068042E-14
  25876.3632812 2.6962483E-14
  25902.2539062 2.6876776E-14
  25928.1679687 2.6780744E-14
  25954.109375  2.6678848E-14
  25980.078125  2.6577387E-14
  26006.0703125 2.6472653E-14
  26032.0898437 2.6362035E-14
  26058.1328125 2.6237349E-14
  26084.203125  2.6064252E-14
  26110.3007812 2.5786307E-14
  26136.4257812 2.5555477E-14
  26162.5742187 2.5582707E-14
  26188.75      2.5592562E-14
  26214.953125  2.5349672E-14
  26241.1816406 2.4645806E-14
  26267.4335937 2.4026801E-14
  26293.7148437 2.4490147E-14
  26320.0214843 2.501944E-14
  26346.3554687 2.5128E-14  
  26372.7148437 2.5085001E-14
  26399.1015625 2.4993006E-14
  26425.5136718 2.4915145E-14
  26451.9511718 2.48502E-14 
  26478.4160156 2.4768028E-14
  26504.9082031 2.4677475E-14
  26531.4257812 2.4582013E-14
  26557.9707031 2.4486469E-14
  26584.5410156 2.4398088E-14
  26611.140625  2.4299303E-14
  26637.7636718 2.4186513E-14
  26664.4140625 2.4075214E-14
  26691.0917968 2.3951857E-14
  26717.796875  2.3730573E-14
  26744.5292968 2.3378414E-14
  26771.2851562 2.3254263E-14
  26798.0722656 2.3425967E-14
  26824.8828125 2.3506665E-14
  26851.7207031 2.347587E-14
  26878.5839843 2.3409695E-14
  26905.4785156 2.3332514E-14
  26932.3964843 2.3251151E-14
  26959.3417968 2.3167681E-14
  26986.3164062 2.308324E-14
  27013.3144531 2.2998344E-14
  27040.3417968 2.2912655E-14
  27067.3964843 2.2824663E-14
  27094.4765625 2.2738632E-14
  27121.5859375 2.2656217E-14
  27148.71875   2.257427E-14
  27175.8808593 2.2490605E-14
  27203.0703125 2.240636E-14
  27230.2871093 2.2322533E-14
  27257.53125   2.2238254E-14
  27284.8046875 2.2154572E-14
  27312.0996093 2.2072481E-14
  27339.4257812 2.1989546E-14
  27366.7792968 2.190478E-14
  27394.1621093 2.1818588E-14
  27421.5683593 2.1734437E-14
  27449.0058593 2.1648651E-14
  27476.4667968 2.1555943E-14
  27503.9570312 2.1447676E-14
  27531.4746093 2.128884E-14
  27559.0175781 2.0982839E-14
  27586.5917968 2.064152E-14
  27614.1933593 2.0703953E-14
  27641.8203125 2.09089E-14 
  27669.4746093 2.0951397E-14
  27697.1582031 2.0912449E-14
  27724.8710937 2.0850018E-14
  27752.609375  2.0779677E-14
  27780.3730468 2.0706335E-14
  27808.1699218 2.0631781E-14
  27835.9921875 2.0556204E-14
  27863.84375   2.0480564E-14
  27891.71875   2.0404988E-14
  27919.625     2.032886E-14
  27947.5585937 2.0253413E-14
  27975.5214843 2.0177885E-14
  28003.5097656 2.0101954E-14
  28031.5273437 2.0026425E-14
  28059.5722656 1.9951822E-14
  28087.6445312 1.9877639E-14
  28115.7460937 1.9803278E-14
  28143.8769531 1.9729095E-14
  28172.0351562 1.9655545E-14
  28200.2207031 1.9581848E-14
  28228.4375    1.9508477E-14
  28256.6796875 1.9435364E-14
  28284.9492187 1.93628E-14 
  28313.2460937 1.929006E-14
  28341.5742187 1.9217938E-14
  28369.9316406 1.9145457E-14
  28398.3144531 1.9072522E-14
  28426.7285156 1.9000236E-14
  28455.1679687 1.8928923E-14
  28483.6386718 1.885761E-14
  28512.1347656 1.8785485E-14
  28540.6621093 1.8712454E-14
  28569.2167968 1.8638188E-14
  28597.8007812 1.8562822E-14
  28626.4140625 1.8482108E-14
  28655.0527343 1.8383517E-14
  28683.7207031 1.8217714E-14
  28712.4199218 1.7883268E-14
  28741.1464843 1.76197E-14 
  28769.9023437 1.7787448E-14
  28798.6875    1.7965359E-14
  28827.5       1.7979914E-14
  28856.3417968 1.7936804E-14
  28885.2128906 1.7879864E-14
  28914.1113281 1.7818812E-14
  28943.0410156 1.7755278E-14
  28971.9980468 1.7690446E-14
  29000.9824218 1.7625405E-14
  29030.0       1.7559764E-14
  29059.0449218 1.7494285E-14
  29088.1171875 1.7429048E-14
  29117.2207031 1.736399E-14
  29146.3515625 1.729835E-14
  29175.5117187 1.7233307E-14
  29204.703125  1.71695E-14 
  29233.921875  1.710543E-14
  29263.1699218 1.7040714E-14
  29292.4472656 1.6976094E-14
  29321.7539062 1.6912834E-14
  29351.0917968 1.6849625E-14
  29380.4570312 1.6785977E-14
  29409.8535156 1.672301E-14
  29439.2773437 1.666061E-14
  29468.7324218 1.6598161E-14
  29498.2148437 1.6535811E-14
  29527.7265625 1.6473783E-14
  29557.2695312 1.6412017E-14
  29586.8417968 1.6350396E-14
  29616.4414062 1.6289001E-14
  29646.0742187 1.622746E-14
  29675.7363281 1.616647E-14
  29705.4277343 1.6105498E-14
  29735.1464843 1.6045123E-14
  29764.8964843 1.598514E-14
  29794.6757812 1.592514E-14
  29824.4863281 1.5865171E-14
  29854.3242187 1.5805608E-14
  29884.1953125 1.5745882E-14
  29914.0917968 1.5686691E-14
  29944.0214843 1.5627727E-14
  29973.9804687 1.5568408E-14
  30003.9707031 1.5509654E-14
  30033.9902343 1.5451631E-14
  30064.0390625 1.5393331E-14
  30094.1171875 1.5334856E-14
  30124.2265625 1.5276832E-14
  30154.3652343 1.5218483E-14
  30184.5332031 1.5159974E-14
  30214.7363281 1.5101091E-14
  30244.9648437 1.5040557E-14
  30275.2246093 1.497699E-14
  30305.515625  1.490438E-14
  30335.8339843 1.4792871E-14
  30366.1875    1.454695E-14
  30396.5703125 1.4255942E-14
  30426.9785156 1.4332848E-14
  30457.421875  1.4523694E-14
  30487.8945312 1.4559317E-14
  30518.3945312 1.4528638E-14
  30548.9316406 1.4482446E-14
  30579.4960937 1.443209E-14
  30610.0898437 1.437982E-14
  30640.7148437 1.4326495E-14
  30671.3710937 1.427288E-14
  30702.0585937 1.42198E-14 
  30732.7753906 1.416685E-14
  30763.5234375 1.4113964E-14
  30794.3007812 1.4060851E-14
  30825.1132812 1.4007609E-14
  30855.953125  1.3954285E-14
  30886.8242187 1.3901482E-14
  30917.7246093 1.3849746E-14
  30948.6601562 1.3797914E-14
  30979.6230468 1.3746017E-14
  31010.6171875 1.3694152E-14
  31041.6445312 1.3642662E-14
  31072.7011718 1.3590992E-14
  31103.7890625 1.3539241E-14
  31134.9082031 1.3484701E-14
  31166.0585937 1.3430405E-14
  31197.2402343 1.33833704E-14
  31228.453125  1.3336027E-14
  31259.6972656 1.3285394E-14
  31290.9726562 1.3234779E-14
  31322.28125   1.31854265E-14
  31353.6191406 1.3136074E-14
  31384.9863281 1.3086592E-14
  31416.3886718 1.3037337E-14
  31447.8203125 1.29880974E-14
  31479.28125   1.2936963E-14
  31510.7773437 1.2881127E-14
  31542.3046875 1.2831937E-14
  31573.8613281 1.2790656E-14
  31605.453125  1.2744788E-14
  31637.0722656 1.269657E-14
  31668.7265625 1.2648547E-14
  31700.4101562 1.2600573E-14
  31732.125     1.25531655E-14
  31763.875     1.2505887E-14
  31795.6542968 1.245835E-14
  31827.4648437 1.2411186E-14
  31859.3085937 1.2364508E-14
  31891.1855468 1.2317911E-14
  31923.0898437 1.22713144E-14
  31955.0292968 1.2225122E-14
  31987.0019531 1.21787685E-14
  32019.0039062 1.21323324E-14
  32051.0390625 1.2086546E-14
  32083.1074218 1.20411646E-14
  32115.2050781 1.1995783E-14
  32147.3359375 1.1949834E-14
  32179.5       1.1904291E-14
  32211.6933593 1.1859672E-14
  32243.9238281 1.1815101E-14
  32276.1835937 1.1770334E-14
  32308.4765625 1.1725926E-14
  32340.7988281 1.1681436E-14
  32373.1582031 1.1637383E-14
  32405.5449218 1.15928936E-14
  32437.96875   1.1548889E-14
  32470.4199218 1.1505533E-14
  32502.9101562 1.1462307E-14
  32535.4277343 1.1418822E-14
  32567.9804687 1.1375467E-14
  32600.5664062 1.1332355E-14
  32633.1796875 1.1289129E-14
  32665.8300781 1.1246373E-14
  32698.5117187 1.1203471E-14
  32731.2285156 1.11605205E-14
  32763.9726562 1.111736E-14
  32796.7578125 1.1073647E-14
  32829.5664062 1.10289145E-14
  32862.4140625 1.0981054E-14
  32895.2929687 1.0920161E-14
  32928.2070312 1.0796934E-14
  32961.1484375 1.0566899E-14
  32994.125     1.0495828E-14
  33027.1367187 1.064442E-14
  33060.1796875 1.0707516E-14
  33093.2578125 1.0691876E-14
  33126.3671875 1.0658034E-14
  33159.5078125 1.0618569E-14
  33192.6835937 1.0576591E-14
  33225.8945312 1.0538795E-14
  33259.1367187 1.05027655E-14
  33292.4140625 1.046406E-14
  33325.7226562 1.0424887E-14
  33359.0625    1.0385551E-14
  33392.4375    1.0346118E-14
  33425.8476562 1.0307058E-14
  33459.2929687 1.0268288E-14
  33492.7695312 1.02295856E-14
  33526.28125   1.019033E-14
  33559.8203125 1.0151836E-14
  33593.3945312 1.01139435E-14
  33627.0078125 1.0075613E-14
  33660.6523437 1.0037329E-14
